customerID,MonthlyCharges,tenure,contract,InternetService,churn,risk_score,category,Cluster
4039-HEUNW,96.5,36,Month-to-month,Fiber optic,Yes,70,Medium,0
4059-IIEBK,78.55,7,Month-to-month,Fiber optic,No,80,High,0
4060-LDNLU,96.2,7,Month-to-month,Fiber optic,No,90,High,0
4062-HBMOS,103.05,52,Month-to-month,Fiber optic,No,70,Medium,0
4067-HLYQI,70.4,33,Month-to-month,Fiber optic,No,60,Medium,0
4070-OKWVH,94.6,52,Month-to-month,Fiber optic,No,70,Medium,0
4075-JFPGR,93.5,51,One year,Fiber optic,No,50,Medium,0
4077-CROMM,104.2,31,Month-to-month,Fiber optic,Yes,65,Medium,0
4078-SAYYN,100.75,11,Month-to-month,Fiber optic,Yes,90,High,0
4083-BFNYK,95.0,38,One year,Fiber optic,No,50,Medium,0
4086-YQSNZ,80.4,3,Month-to-month,Fiber optic,Yes,90,High,0
4088-YLDSU,104.15,55,One year,Fiber optic,Yes,50,Medium,0
4090-KPJIP,74.95,3,Month-to-month,Fiber optic,No,90,High,0
4094-NSEDU,94.25,21,Month-to-month,Fiber optic,Yes,80,High,0
4097-YODCF,103.8,34,One year,Fiber optic,No,50,Medium,0
4098-NAUKP,84.65,68,Month-to-month,Fiber optic,No,60,Medium,0
4102-OQUPX,74.4,1,Month-to-month,Fiber optic,Yes,90,High,0
4110-PFEUZ,69.55,1,Month-to-month,Fiber optic,Yes,90,High,0
4112-LUEIZ,89.5,10,Month-to-month,Fiber optic,Yes,90,High,0
4115-NZRKS,89.15,7,Month-to-month,Fiber optic,No,90,High,0
4116-TZAQJ,74.25,9,Month-to-month,Fiber optic,Yes,75,Medium,0
4118-CEVPF,110.8,35,One year,Fiber optic,No,45,Medium,0
4123-DVHPH,88.05,9,Month-to-month,Fiber optic,No,85,High,0
4124-MMETB,94.65,22,Month-to-month,Fiber optic,Yes,80,High,0
4128-ETESU,99.7,47,Month-to-month,Fiber optic,No,70,Medium,0
4132-KALRO,100.85,4,Month-to-month,Fiber optic,No,95,High,0
4137-BTIKL,90.75,2,Month-to-month,Fiber optic,No,95,High,0
4138-NAXED,81.0,51,Month-to-month,Fiber optic,No,60,Medium,0
4140-MUHUG,86.85,3,Month-to-month,Fiber optic,Yes,100,High,0
4143-HHPMK,85.35,52,Month-to-month,Fiber optic,Yes,70,Medium,0
4143-OOBWZ,81.3,5,Month-to-month,Fiber optic,Yes,90,High,0
4145-UQXUQ,92.1,8,Month-to-month,Fiber optic,Yes,90,High,0
4154-AQUGT,89.05,13,Month-to-month,Fiber optic,Yes,75,Medium,0
4176-FXYBO,109.55,54,Month-to-month,Fiber optic,No,65,Medium,0
4183-MYFRB,90.05,21,Month-to-month,Fiber optic,No,80,High,0
4183-WCSEP,78.45,31,Month-to-month,Fiber optic,Yes,55,Medium,0
4184-TJFAN,88.3,3,Month-to-month,Fiber optic,Yes,90,High,0
4184-VODJZ,91.35,63,One year,Fiber optic,No,55,Medium,0
4187-CINZD,95.25,46,One year,Fiber optic,Yes,55,Medium,0
4188-FRABG,103.05,57,Month-to-month,Fiber optic,No,60,Medium,0
4191-XOVOM,105.4,63,Month-to-month,Fiber optic,No,65,Medium,0
4192-GORJT,94.45,5,Month-to-month,Fiber optic,Yes,100,High,0
4194-WHFCB,96.65,59,Month-to-month,Fiber optic,No,65,Medium,0
4210-QFJMF,79.15,4,Month-to-month,Fiber optic,Yes,90,High,0
4220-TINQT,106.35,61,Month-to-month,Fiber optic,No,65,Medium,0
4228-ZGYUW,90.05,4,Month-to-month,Fiber optic,Yes,100,High,0
4229-CZMLL,74.9,6,Month-to-month,Fiber optic,Yes,90,High,0
4234-XTNEA,79.95,2,Month-to-month,Fiber optic,No,90,High,0
4236-XPXAV,99.15,5,Month-to-month,Fiber optic,Yes,95,High,0
4238-HFHSN,82.15,61,Month-to-month,Fiber optic,No,60,Medium,0
4238-JSSWH,102.05,35,Month-to-month,Fiber optic,No,70,Medium,0
4248-HCETZ,79.65,30,Month-to-month,Fiber optic,Yes,60,Medium,0
4248-QPAVC,85.35,17,Month-to-month,Fiber optic,Yes,75,Medium,0
4250-WAROZ,93.25,60,Month-to-month,Fiber optic,No,65,Medium,0
4250-ZBWLV,108.45,68,One year,Fiber optic,Yes,50,Medium,0
4273-MBHYA,89.35,1,Month-to-month,Fiber optic,No,100,High,0
4274-DRSQT,88.9,66,One year,Fiber optic,No,55,Medium,0
4274-OWWYO,74.35,1,Month-to-month,Fiber optic,Yes,90,High,0
4277-PVRAN,80.1,8,Month-to-month,Fiber optic,Yes,80,High,0
4282-MSACW,117.2,68,One year,Fiber optic,No,45,Medium,0
4282-YMKNA,74.75,9,Month-to-month,Fiber optic,Yes,80,High,0
4283-FUTGF,79.85,19,Month-to-month,Fiber optic,Yes,70,Medium,0
4285-GYRQC,86.25,7,Month-to-month,Fiber optic,Yes,90,High,0
4289-DTDKW,101.3,40,Month-to-month,Fiber optic,Yes,70,Medium,0
4290-BSXUX,79.65,3,Month-to-month,Fiber optic,Yes,85,High,0
4291-SHSBH,69.55,7,Month-to-month,Fiber optic,No,80,High,0
4298-OYIFC,103.45,15,Month-to-month,Fiber optic,No,75,Medium,0
4299-SIMNS,81.15,9,Month-to-month,Fiber optic,No,75,Medium,0
4301-VVZKA,75.4,16,Month-to-month,Fiber optic,No,70,Medium,0
4307-KTUMW,93.9,53,Month-to-month,Fiber optic,Yes,65,Medium,0
4315-MURBD,98.9,12,Month-to-month,Fiber optic,Yes,80,High,0
4323-OHFOW,105.55,70,One year,Fiber optic,No,50,Medium,0
4325-NFSKC,90.6,19,Month-to-month,Fiber optic,Yes,75,Medium,0
4329-YPDDQ,108.2,20,Month-to-month,Fiber optic,No,70,Medium,0
4332-MUOEZ,94.3,20,One year,Fiber optic,No,55,Medium,0
4342-HENTK,70.65,2,Month-to-month,Fiber optic,Yes,90,High,0
4343-EJVQB,74.35,7,Month-to-month,Fiber optic,No,75,Medium,0
4350-ZTLPI,108.95,53,One year,Fiber optic,No,50,Medium,0
4355-CVPVS,88.9,56,One year,Fiber optic,No,55,Medium,0
4360-PNRQB,75.6,18,Month-to-month,Fiber optic,No,70,Medium,0
4361-BKAXE,114.5,41,Month-to-month,Fiber optic,Yes,60,Medium,0
4369-HTUIF,85.15,6,Month-to-month,Fiber optic,Yes,95,High,0
4373-MAVJG,90.9,14,Month-to-month,Fiber optic,Yes,80,High,0
4374-YMUSQ,116.25,34,One year,Fiber optic,No,45,Medium,0
4377-VDHYI,90.8,32,One year,Fiber optic,No,50,Medium,0
4385-GZQXV,94.45,16,Month-to-month,Fiber optic,Yes,75,Medium,0
4391-LNRXK,94.95,22,Month-to-month,Fiber optic,No,75,Medium,0
4391-RESHN,104.05,23,Month-to-month,Fiber optic,Yes,75,Medium,0
4393-RYCRE,106.05,44,One year,Fiber optic,No,50,Medium,0
4395-PZMSN,85.55,5,Month-to-month,Fiber optic,No,100,High,0
4402-FTBXC,89.8,54,Month-to-month,Fiber optic,No,65,Medium,0
4412-YLTKF,78.05,27,Month-to-month,Fiber optic,Yes,60,Medium,0
4415-IJZTP,74.5,1,Month-to-month,Fiber optic,Yes,90,High,0
4423-JWZJN,90.25,64,One year,Fiber optic,No,55,Medium,0
4423-YLHDV,104.4,21,Month-to-month,Fiber optic,Yes,75,Medium,0
4424-TKOPW,93.85,2,Month-to-month,Fiber optic,Yes,100,High,0
4433-JCGCG,101.0,46,Month-to-month,Fiber optic,Yes,70,Medium,0
4439-JMPMT,85.75,5,Month-to-month,Fiber optic,Yes,95,High,0
4441-NIHPT,74.3,13,Month-to-month,Fiber optic,Yes,70,Medium,0
4445-ZJNMU,99.3,9,Month-to-month,Fiber optic,No,90,High,0
4446-BZKHU,105.55,61,Month-to-month,Fiber optic,Yes,70,Medium,0
4450-DLLMH,71.3,2,Month-to-month,Fiber optic,No,90,High,0
4450-MDZFX,74.35,60,Month-to-month,Fiber optic,No,60,Medium,0
4455-BFSPD,101.15,61,One year,Fiber optic,No,50,Medium,0
4462-CYWMH,89.8,62,Month-to-month,Fiber optic,No,70,Medium,0
4465-VDKIQ,77.8,18,Month-to-month,Fiber optic,No,70,Medium,0
4471-KXAUH,84.3,42,Month-to-month,Fiber optic,Yes,55,Medium,0
4472-VESGY,98.15,52,Month-to-month,Fiber optic,No,65,Medium,0
4476-OSWTN,110.55,69,One year,Fiber optic,No,45,Medium,0
4480-MBMLB,104.8,36,One year,Fiber optic,No,55,Medium,0
4480-QQRHC,74.05,8,Month-to-month,Fiber optic,No,80,High,0
4482-EWFMI,69.7,2,Month-to-month,Fiber optic,No,90,High,0
4484-GLZOU,105.05,52,Month-to-month,Fiber optic,Yes,70,Medium,0
4488-KQFDT,103.95,61,One year,Fiber optic,No,55,Medium,0
4501-EQDRN,69.7,1,Month-to-month,Fiber optic,Yes,90,High,0
4503-BDXBD,74.95,11,Month-to-month,Fiber optic,Yes,80,High,0
4505-EXZHB,74.4,6,Month-to-month,Fiber optic,Yes,90,High,0
4510-HIMLV,69.8,1,Month-to-month,Fiber optic,Yes,90,High,0
4512-ZUIYL,70.0,2,Month-to-month,Fiber optic,Yes,90,High,0
4514-GFCFI,84.75,16,Month-to-month,Fiber optic,Yes,70,Medium,0
4521-YEEHE,88.85,18,Month-to-month,Fiber optic,No,75,Medium,0
4523-WXCEF,101.1,59,Month-to-month,Fiber optic,Yes,70,Medium,0
4525-VZCZG,105.85,54,One year,Fiber optic,No,45,Medium,0
4526-ZJJTM,88.4,25,Month-to-month,Fiber optic,No,70,Medium,0
4529-CKBCL,80.2,2,Month-to-month,Fiber optic,Yes,90,High,0
4531-AUZNK,95.15,51,One year,Fiber optic,No,45,Medium,0
4536-PLEQY,85.05,12,Month-to-month,Fiber optic,No,90,High,0
4546-FOKWR,74.75,16,Month-to-month,Fiber optic,No,70,Medium,0
4547-KQRTM,80.05,10,Month-to-month,Fiber optic,Yes,80,High,0
4547-LYTDD,72.65,16,Month-to-month,Fiber optic,Yes,70,Medium,0
4548-SDBKE,85.2,5,Month-to-month,Fiber optic,Yes,100,High,0
4550-EVXNY,69.65,1,Month-to-month,Fiber optic,Yes,90,High,0
4550-VBOFE,102.95,70,Month-to-month,Fiber optic,Yes,70,Medium,0
4553-DVPZG,101.35,62,Month-to-month,Fiber optic,No,70,Medium,0
4554-YGZIH,90.05,49,Month-to-month,Fiber optic,Yes,70,Medium,0
4558-FANTW,91.85,17,Month-to-month,Fiber optic,Yes,70,Medium,0
4559-UWIHT,82.65,14,Month-to-month,Fiber optic,No,70,Medium,0
4566-GOLUK,107.35,47,Month-to-month,Fiber optic,Yes,65,Medium,0
4566-NECEV,96.55,5,Month-to-month,Fiber optic,No,100,High,0
4567-AKPIA,109.1,41,One year,Fiber optic,No,50,Medium,0
4572-DVCGN,80.25,10,Month-to-month,Fiber optic,Yes,80,High,0
4581-SSPWD,75.8,3,Month-to-month,Fiber optic,Yes,90,High,0
4583-PARNH,91.55,16,Month-to-month,Fiber optic,No,75,Medium,0
4585-HETAI,73.75,4,Month-to-month,Fiber optic,Yes,90,High,0
4587-NUKOX,79.1,3,Month-to-month,Fiber optic,Yes,85,High,0
4587-VVTOX,105.3,6,Month-to-month,Fiber optic,Yes,100,High,0
4597-NUCQV,101.25,24,Month-to-month,Fiber optic,Yes,80,High,0
4598-XLKNJ,98.5,25,Month-to-month,Fiber optic,Yes,70,Medium,0
4603-JANFB,69.85,1,Month-to-month,Fiber optic,Yes,90,High,0
4607-CHPCA,90.4,25,One year,Fiber optic,Yes,55,Medium,0
4612-SSVHJ,81.45,20,Month-to-month,Fiber optic,No,70,Medium,0
4612-THJBS,104.75,56,One year,Fiber optic,Yes,55,Medium,0
4614-NUVZD,81.1,1,Month-to-month,Fiber optic,Yes,90,High,0
4619-EVPHY,91.0,20,One year,Fiber optic,No,65,Medium,0
4626-GYCZP,93.85,7,Month-to-month,Fiber optic,Yes,90,High,0
4628-WQCQQ,85.15,35,One year,Fiber optic,Yes,55,Medium,0
4629-NRXKX,70.4,2,Month-to-month,Fiber optic,Yes,90,High,0
4631-OACRM,79.4,15,Month-to-month,Fiber optic,Yes,70,Medium,0
4633-MKHYU,88.4,9,Month-to-month,Fiber optic,No,90,High,0
4636-JGAAI,88.85,34,Month-to-month,Fiber optic,No,70,Medium,0
4636-QRJKY,80.5,6,Month-to-month,Fiber optic,Yes,85,High,0
4647-MUZON,95.95,18,Month-to-month,Fiber optic,No,80,High,0
4652-NNHNY,73.85,16,Month-to-month,Fiber optic,Yes,70,Medium,0
4654-DLAMQ,97.0,64,One year,Fiber optic,No,50,Medium,0
4657-FWVFY,96.35,40,Month-to-month,Fiber optic,No,70,Medium,0
4658-HCOHW,102.8,21,Month-to-month,Fiber optic,Yes,75,Medium,0
4659-NZRUF,95.15,19,Month-to-month,Fiber optic,Yes,75,Medium,0
4660-IRIBM,87.9,18,Month-to-month,Fiber optic,No,75,Medium,0
4673-KKSLS,87.6,31,Month-to-month,Fiber optic,No,60,Medium,0
4676-MQUEA,101.9,50,One year,Fiber optic,No,50,Medium,0
4685-ERGHK,86.9,57,One year,Fiber optic,No,55,Medium,0
4686-UXDML,99.85,21,Month-to-month,Fiber optic,No,80,High,0
4690-PKDQG,95.55,42,Month-to-month,Fiber optic,No,70,Medium,0
4692-NNQRU,79.2,21,One year,Fiber optic,No,50,Medium,0
4695-WJZUE,88.55,2,Month-to-month,Fiber optic,Yes,100,High,0
4702-IOQDC,70.1,1,Month-to-month,Fiber optic,Yes,90,High,0
4704-ERYFC,69.25,22,Month-to-month,Fiber optic,Yes,70,Medium,0
4706-AXVKM,84.8,11,Month-to-month,Fiber optic,Yes,80,High,0
4710-FDUIZ,100.3,56,One year,Fiber optic,Yes,55,Medium,0
4713-LZDRV,79.6,2,Month-to-month,Fiber optic,Yes,90,High,0
4716-HHKQH,107.05,20,Month-to-month,Fiber optic,No,75,Medium,0
4720-VSTSI,84.8,44,Month-to-month,Fiber optic,Yes,60,Medium,0
4724-WXVWF,95.4,48,Month-to-month,Fiber optic,No,60,Medium,0
4735-ASGMA,98.35,26,Month-to-month,Fiber optic,Yes,70,Medium,0
4741-WWJQZ,80.15,2,Month-to-month,Fiber optic,No,80,High,0
4742-DRORA,95.4,60,One year,Fiber optic,No,50,Medium,0
4749-OJKQU,75.65,4,Month-to-month,Fiber optic,No,90,High,0
4750-ZRXIU,84.6,4,Month-to-month,Fiber optic,Yes,90,High,0
4753-PADAS,105.7,67,One year,Fiber optic,No,55,Medium,0
4759-TRPLW,70.4,1,Month-to-month,Fiber optic,Yes,90,High,0
4760-THGOT,94.1,43,Month-to-month,Fiber optic,No,65,Medium,0
4763-PGDPO,70.4,4,Month-to-month,Fiber optic,Yes,90,High,0
4767-HZZHQ,82.05,30,Month-to-month,Fiber optic,No,60,Medium,0
4770-UEZOX,74.75,2,Month-to-month,Fiber optic,No,90,High,0
4789-KWMXN,110.85,47,One year,Fiber optic,Yes,45,Medium,0
4791-QRGMF,99.5,59,One year,Fiber optic,Yes,55,Medium,0
4795-KTRTH,81.0,5,Month-to-month,Fiber optic,Yes,90,High,0
4800-CZMPC,103.25,48,One year,Fiber optic,Yes,50,Medium,0
4803-AXVYP,99.55,38,Month-to-month,Fiber optic,Yes,65,Medium,0
4806-HIPDW,68.95,1,Month-to-month,Fiber optic,Yes,90,High,0
4806-KEXQR,79.9,4,Month-to-month,Fiber optic,Yes,90,High,0
4811-JBUVU,89.9,30,Month-to-month,Fiber optic,No,65,Medium,0
4813-HQMGZ,90.25,8,Month-to-month,Fiber optic,No,85,High,0
4815-YOSUK,104.9,72,One year,Fiber optic,No,45,Medium,0
4816-LXZYW,79.15,23,Month-to-month,Fiber optic,Yes,70,Medium,0
4816-OKWNX,103.4,50,One year,Fiber optic,No,50,Medium,0
4817-QRJSX,81.0,10,Month-to-month,Fiber optic,Yes,80,High,0
4817-VYYWS,100.2,30,Month-to-month,Fiber optic,Yes,70,Medium,0
4818-DRBQT,80.15,29,Month-to-month,Fiber optic,Yes,60,Medium,0
4818-QIUFN,79.15,20,Month-to-month,Fiber optic,Yes,65,Medium,0
4821-SJHJV,89.6,32,Month-to-month,Fiber optic,No,65,Medium,0
4822-NGOCH,84.45,13,Month-to-month,Fiber optic,Yes,70,Medium,0
4822-RVYBB,100.6,8,Month-to-month,Fiber optic,Yes,90,High,0
4822-YCXMX,84.8,25,Month-to-month,Fiber optic,Yes,60,Medium,0
4824-GUCBY,81.7,22,Month-to-month,Fiber optic,No,65,Medium,0
4826-TZEVA,74.8,40,Month-to-month,Fiber optic,No,60,Medium,0
4826-XTSOH,86.05,1,Month-to-month,Fiber optic,Yes,100,High,0
4827-LTQRJ,110.6,66,One year,Fiber optic,No,45,Medium,0
4828-FAZPK,79.95,16,Month-to-month,Fiber optic,No,70,Medium,0
4829-AUOAX,96.05,46,Month-to-month,Fiber optic,Yes,70,Medium,0
4831-EOBFE,94.65,29,Month-to-month,Fiber optic,Yes,65,Medium,0
4832-VRBMR,103.15,65,One year,Fiber optic,No,55,Medium,0
4833-QTJNO,83.85,67,Month-to-month,Fiber optic,No,55,Medium,0
4837-QUSFT,100.15,65,One year,Fiber optic,No,45,Medium,0
4840-ORQXB,104.75,56,Month-to-month,Fiber optic,No,70,Medium,0
4844-JJWUY,86.0,1,Month-to-month,Fiber optic,Yes,100,High,0
4846-WHAFZ,76.5,37,Month-to-month,Fiber optic,Yes,60,Medium,0
4847-TAJYI,89.35,6,Month-to-month,Fiber optic,No,100,High,0
4851-BQDNX,85.05,40,One year,Fiber optic,No,55,Medium,0
4853-OITSN,89.15,5,Month-to-month,Fiber optic,No,95,High,0
4854-CIDCF,73.85,3,Month-to-month,Fiber optic,No,90,High,0
4860-IJUDE,73.75,13,Month-to-month,Fiber optic,No,65,Medium,0
4868-AADLV,116.25,66,One year,Fiber optic,No,45,Medium,0
4869-EPIUS,80.9,56,One year,Fiber optic,No,45,Medium,0
4871-JTKJF,69.65,1,Month-to-month,Fiber optic,Yes,90,High,0
4873-ILOLJ,90.35,24,Month-to-month,Fiber optic,Yes,80,High,0
4879-GZLFH,92.15,42,Month-to-month,Fiber optic,No,70,Medium,0
4883-QICIH,69.75,32,Month-to-month,Fiber optic,Yes,60,Medium,0
4884-ZTHVF,87.1,8,Month-to-month,Fiber optic,No,90,High,0
4902-OHLSK,98.65,29,Month-to-month,Fiber optic,Yes,65,Medium,0
4908-XAXAY,89.85,49,One year,Fiber optic,No,55,Medium,0
4910-AQFFX,79.35,9,Month-to-month,Fiber optic,Yes,80,High,0
4910-GMJOT,94.6,1,Month-to-month,Fiber optic,Yes,100,High,0
4911-BANWH,86.55,31,Month-to-month,Fiber optic,Yes,70,Medium,0
4912-PIGUY,84.6,1,Month-to-month,Fiber optic,No,90,High,0
4913-EHYUI,104.55,56,One year,Fiber optic,Yes,50,Medium,0
4918-FYJNT,90.45,55,Month-to-month,Fiber optic,No,65,Medium,0
4919-IKATY,84.5,5,Month-to-month,Fiber optic,Yes,85,High,0
4919-MOAVT,69.65,3,Month-to-month,Fiber optic,Yes,90,High,0
4927-WWOOZ,91.45,2,Month-to-month,Fiber optic,No,100,High,0
4929-XIHVW,95.5,2,Month-to-month,Fiber optic,No,100,High,0
4937-QPZPO,99.9,61,One year,Fiber optic,No,55,Medium,0
4947-DSMXK,97.7,34,Month-to-month,Fiber optic,No,70,Medium,0
4948-WBBKL,74.9,36,Month-to-month,Fiber optic,No,60,Medium,0
4951-UKAAQ,88.95,4,Month-to-month,Fiber optic,Yes,100,High,0
4952-YSOGZ,85.95,4,Month-to-month,Fiber optic,Yes,100,High,0
4958-XCBDQ,101.4,35,Month-to-month,Fiber optic,Yes,70,Medium,0
4971-PUYQO,94.55,27,Month-to-month,Fiber optic,Yes,70,Medium,0
4983-CCWMC,69.6,3,Month-to-month,Fiber optic,No,90,High,0
4983-CLMLV,102.7,52,Month-to-month,Fiber optic,No,65,Medium,0
4988-IQIGL,75.35,1,Month-to-month,Fiber optic,Yes,90,High,0
4989-LIXVT,95.9,68,Month-to-month,Fiber optic,No,70,Medium,0
4993-JCRGJ,84.3,26,Month-to-month,Fiber optic,No,55,Medium,0
4998-IKFSE,100.45,30,Month-to-month,Fiber optic,No,70,Medium,0
5002-GCQFH,93.85,49,Month-to-month,Fiber optic,No,65,Medium,0
5014-WUQMG,96.1,47,One year,Fiber optic,No,50,Medium,0
5016-IBERQ,84.25,23,Month-to-month,Fiber optic,No,70,Medium,0
5018-GWURO,85.6,56,Month-to-month,Fiber optic,No,70,Medium,0
5019-GQVCR,84.85,43,Month-to-month,Fiber optic,No,60,Medium,0
5022-JNQEQ,75.85,9,Month-to-month,Fiber optic,No,75,Medium,0
5022-KVDQT,81.3,27,Month-to-month,Fiber optic,No,60,Medium,0
5027-QPKTE,69.35,7,Month-to-month,Fiber optic,Yes,80,High,0
5027-YOCXN,110.05,51,One year,Fiber optic,No,45,Medium,0
5028-GZLDO,70.7,2,Month-to-month,Fiber optic,Yes,90,High,0
5032-MIYKT,70.7,1,Month-to-month,Fiber optic,No,90,High,0
5035-BVCXS,75.9,11,Month-to-month,Fiber optic,No,80,High,0
5035-PGZXH,106.8,56,One year,Fiber optic,No,55,Medium,0
5043-TRZWM,75.55,1,Month-to-month,Fiber optic,No,90,High,0
5044-LRQAQ,69.2,7,Month-to-month,Fiber optic,No,80,High,0
5052-PNLOS,105.35,3,Month-to-month,Fiber optic,Yes,100,High,0
5054-IEXZT,75.35,1,Month-to-month,Fiber optic,Yes,90,High,0
5055-MGMGF,105.05,65,Month-to-month,Fiber optic,No,65,Medium,0
5056-FIMPT,106.0,43,One year,Fiber optic,No,45,Medium,0
5060-TQUQN,83.55,30,Month-to-month,Fiber optic,No,55,Medium,0
5067-XJQFU,108.45,66,One year,Fiber optic,No,50,Medium,0
5074-FBGHB,104.65,64,One year,Fiber optic,No,50,Medium,0
5076-YVXCM,83.4,51,Month-to-month,Fiber optic,No,60,Medium,0
5091-HFAZW,91.15,2,Month-to-month,Fiber optic,No,95,High,0
5095-AESKG,91.5,3,Month-to-month,Fiber optic,Yes,100,High,0
5099-BAILX,110.75,43,Month-to-month,Fiber optic,Yes,65,Medium,0
5108-ADXWO,73.5,11,Month-to-month,Fiber optic,Yes,75,Medium,0
5117-IFGPS,84.3,29,Month-to-month,Fiber optic,No,60,Medium,0
5118-MUEYH,105.1,48,Month-to-month,Fiber optic,No,65,Medium,0
5119-KEPFY,95.0,36,Month-to-month,Fiber optic,No,70,Medium,0
5119-NZPTV,70.1,2,Month-to-month,Fiber optic,No,90,High,0
5129-JLPIS,105.5,25,Month-to-month,Fiber optic,No,60,Medium,0
5130-IEKQT,105.95,25,Month-to-month,Fiber optic,Yes,70,Medium,0
5131-PONJI,90.4,49,Month-to-month,Fiber optic,No,70,Medium,0
5134-IKDAY,69.8,1,Month-to-month,Fiber optic,Yes,90,High,0
5136-GFPMB,89.4,54,Month-to-month,Fiber optic,No,70,Medium,0
5136-KCKGI,103.7,33,One year,Fiber optic,Yes,50,Medium,0
5138-WVKYJ,98.55,10,Month-to-month,Fiber optic,Yes,85,High,0
5140-FOMCQ,109.15,59,One year,Fiber optic,No,50,Medium,0
5141-ZUVBH,93.0,9,Month-to-month,Fiber optic,No,80,High,0
5144-TVGLP,94.75,38,Month-to-month,Fiber optic,No,70,Medium,0
5146-CBVOE,75.1,16,Month-to-month,Fiber optic,No,70,Medium,0
5149-CUZUJ,92.9,28,One year,Fiber optic,No,50,Medium,0
5149-QYTTU,95.15,71,One year,Fiber optic,No,45,Medium,0
5149-TGWDZ,104.55,21,One year,Fiber optic,No,60,Medium,0
5150-ITWWB,94.85,3,Month-to-month,Fiber optic,No,100,High,0
5150-LJNSR,98.05,31,One year,Fiber optic,No,50,Medium,0
5153-RTHKF,85.35,34,Month-to-month,Fiber optic,No,70,Medium,0
5159-YFPKQ,75.8,2,Month-to-month,Fiber optic,Yes,90,High,0
5167-ZFFMM,90.85,1,Month-to-month,Fiber optic,Yes,100,High,0
5168-MQQCA,108.5,72,One year,Fiber optic,No,50,Medium,0
5168-MSWXT,94.75,8,Month-to-month,Fiber optic,No,90,High,0
5174-ITUMV,105.4,67,One year,Fiber optic,No,55,Medium,0
5175-WLYXL,78.85,22,Month-to-month,Fiber optic,No,70,Medium,0
5176-LDKUH,75.15,48,One year,Fiber optic,No,45,Medium,0
5178-LMXOP,95.1,1,Month-to-month,Fiber optic,Yes,100,High,0
5183-SNMJQ,95.1,10,Month-to-month,Fiber optic,No,85,High,0
5186-SAMNZ,69.5,1,Month-to-month,Fiber optic,Yes,90,High,0
5188-HGMLP,74.0,54,Month-to-month,Fiber optic,No,60,Medium,0
5192-EBGOV,85.7,1,Month-to-month,Fiber optic,Yes,100,High,0
5195-KPUNQ,96.75,53,One year,Fiber optic,No,45,Medium,0
5196-SGOAK,75.7,1,Month-to-month,Fiber optic,Yes,90,High,0
5197-PYEPU,94.45,42,One year,Fiber optic,No,50,Medium,0
5198-EFNBM,90.65,57,One year,Fiber optic,No,55,Medium,0
5198-HQAEN,89.7,35,One year,Fiber optic,No,50,Medium,0
5201-FRKKS,74.3,25,Month-to-month,Fiber optic,No,55,Medium,0
5201-USSQZ,85.9,26,Month-to-month,Fiber optic,No,65,Medium,0
5206-XZZQI,80.6,53,Month-to-month,Fiber optic,No,55,Medium,0
5213-TWWJU,91.0,28,Month-to-month,Fiber optic,No,65,Medium,0
5216-WASFJ,84.85,31,Month-to-month,Fiber optic,No,60,Medium,0
5219-YIPTK,104.4,33,Month-to-month,Fiber optic,Yes,70,Medium,0
5222-IMUKT,91.05,32,Month-to-month,Fiber optic,No,70,Medium,0
5223-UZAVK,100.3,64,One year,Fiber optic,No,50,Medium,0
5226-NOZFC,85.75,26,Month-to-month,Fiber optic,No,70,Medium,0
5228-EXCET,80.85,13,Month-to-month,Fiber optic,Yes,70,Medium,0
5229-PRWKT,86.55,8,Month-to-month,Fiber optic,Yes,90,High,0
5233-AOZUF,74.95,29,Month-to-month,Fiber optic,No,60,Medium,0
5240-CAOYT,87.55,57,Month-to-month,Fiber optic,No,60,Medium,0
5240-IJOQT,74.7,1,Month-to-month,Fiber optic,Yes,90,High,0
5243-SAOTC,79.85,54,Month-to-month,Fiber optic,No,60,Medium,0
5244-IRFIH,94.5,33,Month-to-month,Fiber optic,Yes,70,Medium,0
5268-DSMNQ,97.95,62,One year,Fiber optic,No,55,Medium,0
5271-DBYSJ,79.15,11,Month-to-month,Fiber optic,No,80,High,0
5274-XHAKY,94.3,41,Month-to-month,Fiber optic,No,65,Medium,0
5275-SQEIZ,80.85,1,Month-to-month,Fiber optic,Yes,90,High,0
5276-KQWHG,69.6,2,Month-to-month,Fiber optic,Yes,90,High,0
5277-ZLOOR,85.55,2,Month-to-month,Fiber optic,Yes,100,High,0
5281-BUZGT,90.85,36,Month-to-month,Fiber optic,Yes,65,Medium,0
5285-MVEHD,105.6,56,One year,Fiber optic,No,50,Medium,0
5287-QWLKY,105.1,71,Month-to-month,Fiber optic,Yes,65,Medium,0
5288-AHOUP,78.5,11,Month-to-month,Fiber optic,No,80,High,0
5293-WXJAK,104.05,11,Month-to-month,Fiber optic,Yes,85,High,0
5294-DMSFH,87.8,29,Month-to-month,Fiber optic,No,70,Medium,0
5294-IMHHT,97.75,53,One year,Fiber optic,No,50,Medium,0
5297-MDOIR,81.15,63,One year,Fiber optic,No,40,Medium,0
5298-GSTLM,101.4,60,One year,Fiber optic,No,50,Medium,0
5299-RULOA,100.25,10,Month-to-month,Fiber optic,Yes,85,High,0
5299-SJCZT,101.55,3,Month-to-month,Fiber optic,Yes,100,High,0
5301-GAUUY,80.35,32,Month-to-month,Fiber optic,Yes,60,Medium,0
